gameid,side,patch,damage_sum,damage_mean,damage_std,toughness_sum,toughness_mean,toughness_std,control_sum,control_mean,control_std,mobility_sum,mobility_mean,mobility_std,utility_sum,utility_mean,utility_std,role_ARTILLERY_count,role_ASSASSIN_count,role_BATTLEMAGE_count,role_BURST_count,role_CATCHER_count,role_DIVER_count,role_ENCHANTER_count,role_FIGHTER_count,role_JUGGERNAUT_count,role_MAGE_count,role_MARKSMAN_count,role_SKIRMISHER_count,role_SPECIALIST_count,role_SUPPORT_count,role_TANK_count,role_VANGUARD_count,role_WARDEN_count,result
LOLTMNT01_398312,1,16.11,13.0,2.6,0.8000000000000002,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,7.0,1.4,0.8000000000000002,0,3,0,1,1,1,0,2,0,3,1,1,0,1,0,0,0,0
LOLTMNT02_418443,0,16.1,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,0,2,0,1,0,1,0,1,0,2,2,0,0,1,2,1,0,0
LOLTMNT02_418443,1,16.1,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.9797958971132712,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,0,1,1,1,0,0,0,2,1,2,1,1,0,0,2,2,0,1
LOLTMNT02_417511,0,16.1,11.0,2.2,0.39999999999999997,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,8.0,1.6,0.8,0,1,0,2,0,1,2,2,0,2,1,1,0,2,2,1,0,1
LOLTMNT02_417511,1,16.1,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,9.0,1.8,0.7483314773547883,0,2,0,1,0,0,1,1,0,2,1,1,0,3,0,0,0,0
LOLTMNT05_195660,0,16.1,13.0,2.6,0.8,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,0,1,1,0,0,0,0,1,0,2,2,1,0,1,1,1,0,0
LOLTMNT05_195660,1,16.1,13.0,2.6,0.8,8.0,1.6,0.8,11.0,2.2,0.39999999999999997,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,1,1,1,0,0,0,0,3,0,3,1,2,0,1,1,1,0,1
LOLTMNT02_417512,0,16.1,13.0,2.6,0.8,6.0,1.2,0.4,11.0,2.2,0.39999999999999997,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,1,3,0,1,0,0,1,2,0,3,1,1,0,1,0,0,0,1
LOLTMNT02_417512,1,16.1,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,11.0,2.2,0.39999999999999997,8.0,1.6,0.4898979485566356,13.0,2.6,0.8,0,1,1,0,1,1,1,1,0,2,1,0,0,3,1,0,1,0
LOLTMNT01_399251,1,16.11,11.0,2.2,0.9797958971132712,10.0,2.0,0.6324555320336759,12.0,2.4,0.8,11.0,2.2,0.9797958971132712,8.0,1.6,0.8,0,2,0,0,1,1,0,2,0,0,1,2,0,2,1,1,0,0
LOLTMNT02_417513,0,16.1,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,6.0,1.2,0.4000000000000001,7.0,1.4,0.4898979485566356,0,0,1,0,0,1,0,2,1,2,1,0,0,2,3,0,1,1
LOLTMNT02_417513,1,16.1,10.0,2.0,0.6324555320336759,9.0,1.8,0.9797958971132713,10.0,2.0,0.6324555320336759,7.0,1.4,0.8,6.0,1.2,0.7483314773547883,0,0,0,2,0,0,1,1,1,3,1,0,0,1,2,1,0,0
LOLTMNT05_196615,0,16.1,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,6.0,1.2,0.4000000000000001,1,2,0,1,0,2,0,2,0,2,0,1,0,3,1,1,0,1
LOLTMNT05_196615,1,16.1,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.4,8.0,1.6,0.4898979485566356,7.0,1.4,0.8,0,0,1,0,0,1,0,2,0,1,1,0,1,1,3,0,1,0
LOLTMNT02_417514,1,16.1,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,0,1,0,0,0,1,1,2,1,3,1,0,0,1,2,0,1,0
LOLTMNT05_196616,0,16.1,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,0,1,0,0,0,0,1,2,1,3,1,1,0,1,2,1,1,1
LOLTMNT05_196616,1,16.1,10.0,2.0,0.8944271909999159,9.0,1.8,0.9797958971132713,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,0,1,0,0,0,0,1,0,0,3,2,0,2,2,2,1,0,0
LOLTMNT05_195683,0,16.1,12.0,2.4,0.8,7.0,1.4,0.8,11.0,2.2,0.7483314773547882,11.0,2.2,0.39999999999999997,8.0,1.6,0.8,0,1,1,0,1,0,0,2,0,3,1,0,0,1,1,0,1,0
LOLTMNT05_195683,1,16.1,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,12.0,2.4,0.8,5.0,1.0,0.0,8.0,1.6,0.4898979485566356,0,0,2,1,0,0,1,2,1,3,1,0,0,2,1,0,0,1
LOLTMNT01_399326,0,16.11,11.0,2.2,0.7483314773547882,6.0,1.2,0.4000000000000001,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,7.0,1.4,0.8000000000000002,0,2,1,0,0,1,1,2,0,2,1,0,1,1,1,0,0,1
LOLTMNT01_399326,1,16.11,11.0,2.2,0.7483314773547882,10.0,2.0,0.6324555320336759,14.0,2.8,0.39999999999999997,8.0,1.6,0.8,8.0,1.6,0.8,0,0,1,0,1,1,0,2,0,1,1,0,0,1,2,1,0,0
LOLTMNT05_196635,0,16.1,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,0,0,1,0,0,2,1,2,0,3,1,0,0,2,2,0,0,0
LOLTMNT05_196635,1,16.1,12.0,2.4,0.4898979485566356,6.0,1.2,0.4,8.0,1.6,0.4898979485566356,10.0,2.0,0.6324555320336759,6.0,1.2,0.9797958971132712,0,1,0,1,0,1,1,2,0,2,1,0,1,1,2,0,0,1
LOLTMNT01_398434,0,16.11,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,8.0,1.6,0.4898979485566356,0,0,1,2,0,1,1,2,0,3,1,0,0,3,1,0,0,0
LOLTMNT01_398434,1,16.11,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,12.0,2.4,0.8,6.0,1.2,0.4000000000000001,1,3,1,0,1,2,0,3,0,2,0,1,0,2,0,0,0,1
LOLTMNT05_196637,0,16.1,14.0,2.8,0.39999999999999997,8.0,1.6,0.8,13.0,2.6,0.4898979485566356,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,2,0,2,1,0,0,2,0,2,1,1,0,1,1,0,1,0
LOLTMNT01_398441,0,16.11,15.0,3.0,0.0,5.0,1.0,0.0,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,6.0,1.2,0.4000000000000001,1,2,0,2,1,0,0,2,0,2,2,0,0,1,0,0,0,0
LOLTMNT01_398441,1,16.11,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,10.0,2.0,0.6324555320336759,7.0,1.4,0.8,7.0,1.4,0.4898979485566356,1,1,0,1,0,0,0,2,2,2,1,0,0,1,3,1,0,1
LOLTMNT05_195687,0,16.1,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,6.0,1.2,0.4,1,0,0,0,1,0,0,2,1,2,3,0,1,1,2,2,0,0
LOLTMNT05_195687,1,16.1,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,0,1,0,1,0,1,0,2,0,1,1,0,0,2,2,2,0,1
LOLTMNT05_196638,0,16.1,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,9.0,1.8,0.7483314773547883,0,0,1,0,0,0,1,2,1,1,1,1,0,3,3,1,0,1
LOLTMNT05_196638,1,16.1,14.0,2.8,0.39999999999999997,9.0,1.8,0.9797958971132713,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,1,2,0,0,0,0,0,2,1,2,1,0,1,0,2,0,1,0
LOLTMNT01_399356,0,16.11,11.0,2.2,0.7483314773547882,9.0,1.8,0.4000000000000001,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,0,2,0,1,1,1,0,2,0,1,1,1,0,2,0,0,0,1
LOLTMNT01_399373,0,16.11,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,9.0,1.8,0.4000000000000001,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,0,1,1,0,0,2,1,3,0,2,1,0,0,1,2,0,0,1
LOLTMNT01_399373,1,16.11,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.8,1,1,0,0,0,0,1,2,0,1,1,0,0,2,2,2,0,0
LOLTMNT01_398481,0,16.11,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,10.0,2.0,0.6324555320336759,7.0,1.4,0.8000000000000002,7.0,1.4,0.4898979485566356,0,1,1,1,1,0,1,2,1,3,1,0,0,1,1,0,0,1
LOLTMNT01_398481,1,16.11,13.0,2.6,0.8,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,1,1,1,0,0,1,0,2,0,2,2,0,0,2,1,1,0,0
LOLTMNT01_399392,0,16.11,13.0,2.6,0.8000000000000002,6.0,1.2,0.4,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,7.0,1.4,0.8000000000000002,1,1,2,0,1,0,0,2,0,4,1,0,0,1,0,0,0,1
LOLTMNT01_399392,1,16.11,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,11.0,2.2,0.39999999999999997,8.0,1.6,0.8,8.0,1.6,0.4898979485566356,0,1,0,3,1,1,1,1,0,4,1,0,0,2,1,0,0,0
LOLTMNT01_398487,0,16.11,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,14.0,2.8,0.39999999999999997,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,1,1,1,1,1,0,2,0,2,1,1,0,2,1,0,1,0
LOLTMNT01_398487,1,16.11,13.0,2.6,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.39999999999999997,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,0,0,2,0,2,0,0,3,1,3,1,0,0,1,1,0,0,1
LOLTMNT01_399397,0,16.11,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,1,0,0,1,0,0,0,2,0,2,2,0,0,2,2,2,0,1
LOLTMNT01_399397,1,16.11,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,7.0,1.4,0.8,0,0,1,0,1,1,0,1,0,3,1,0,0,1,2,1,0,0
LOLTMNT01_398488,0,16.11,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,12.0,2.4,0.8,7.0,1.4,0.8000000000000002,0,2,0,1,0,1,1,1,0,3,1,0,0,1,2,1,0,0
LOLTMNT01_398488,1,16.11,12.0,2.4,0.8,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,9.0,1.8,0.7483314773547883,1,0,1,0,0,1,0,2,0,2,2,0,0,2,2,1,0,1
LOLTMNT01_399407,0,16.11,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,11.0,2.2,0.39999999999999997,10.0,2.0,0.8944271909999159,6.0,1.2,0.4,1,3,0,1,1,1,0,2,1,2,0,0,0,2,1,0,0,1
LOLTMNT01_399407,1,16.11,12.0,2.4,0.4898979485566356,6.0,1.2,0.4,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,0,1,0,2,0,1,1,2,0,2,1,0,1,2,2,0,0,0
LOLTMNT01_398509,0,16.11,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,0,0,1,1,0,1,1,2,0,3,1,1,0,2,2,0,1,1
LOLTMNT01_398509,1,16.11,13.0,2.6,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,6.0,1.2,0.4000000000000001,0,1,2,0,0,0,0,3,0,3,1,1,0,1,1,1,0,0
LOLTMNT01_399441,0,16.11,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,12.0,2.4,0.4898979485566356,6.0,1.2,0.4000000000000001,7.0,1.4,0.8,1,1,2,0,0,1,0,2,0,3,1,0,0,2,1,1,0,0
LOLTMNT01_399441,1,16.11,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,0,1,0,1,0,1,1,2,0,2,1,0,0,2,2,1,0,1
LOLTMNT01_399456,0,16.11,13.0,2.6,0.8000000000000002,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,6.0,1.2,0.4,0,1,2,0,0,1,0,3,0,3,1,0,0,1,1,1,0,0
LOLTMNT01_399456,1,16.11,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,0,1,1,0,0,0,1,2,1,2,1,1,0,2,2,1,1,1
LOLTMNT01_398541,0,16.11,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,0,1,1,0,1,1,0,2,0,2,1,0,0,1,1,0,0,0
LOLTMNT01_398541,1,16.11,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,11.0,2.2,0.9797958971132712,9.0,1.8,0.7483314773547883,0,2,0,1,0,1,1,2,0,2,1,0,0,2,1,1,0,1
LOLTMNT01_398550,0,16.11,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,12.0,2.4,0.8,7.0,1.4,0.8000000000000002,0,2,0,1,0,1,1,2,0,2,1,0,0,1,2,1,0,0
LOLTMNT01_398550,1,16.11,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,13.0,2.6,0.4898979485566356,6.0,1.2,0.4000000000000001,8.0,1.6,0.8,0,1,2,0,0,1,1,2,0,2,1,0,0,2,1,1,0,1
LOLTMNT01_398563,0,16.11,13.0,2.6,0.4898979485566356,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,6.0,1.2,0.4000000000000001,0,1,0,1,0,1,1,2,1,3,1,0,0,1,2,0,1,1
LOLTMNT01_398563,1,16.11,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,6.0,1.2,0.4,8.0,1.6,0.4898979485566356,0,0,1,2,0,0,1,2,1,3,1,0,0,2,1,1,0,0
LOLTMNT04_167286,0,16.11,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,1,0,1,0,0,1,0,2,0,2,2,0,0,1,2,0,1,0
LOLTMNT04_167286,1,16.11,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,5.0,1.0,0.0,5.0,1.0,0.0,1,0,2,0,0,0,0,2,1,3,1,0,0,1,2,1,0,1
LOLTMNT04_167288,0,16.11,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,7.0,1.4,0.8000000000000002,0,1,1,0,0,1,1,1,0,3,1,0,1,1,2,0,0,0
LOLTMNT04_167288,1,16.11,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,11.0,2.2,0.39999999999999997,7.0,1.4,0.4898979485566356,6.0,1.2,0.4000000000000001,0,0,0,2,1,1,1,2,0,3,1,0,0,1,2,1,0,1
LOLTMNT04_168208,0,16.11,12.0,2.4,0.8,8.0,1.6,0.8,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,6.0,1.2,0.4,0,1,0,2,1,1,0,2,0,2,1,0,0,1,2,1,0,0
LOLTMNT04_168208,1,16.11,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,0,1,0,1,1,0,0,2,0,3,1,1,0,2,1,0,1,1
LOLTMNT04_168209,0,16.11,10.0,2.0,0.8944271909999159,9.0,1.8,0.9797958971132713,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,9.0,1.8,0.7483314773547883,2,0,0,0,1,0,0,1,0,3,1,1,0,3,2,1,1,0
LOLTMNT04_168209,1,16.11,13.0,2.6,0.8,7.0,1.4,0.8,10.0,2.0,0.6324555320336759,11.0,2.2,0.39999999999999997,8.0,1.6,0.4898979485566356,0,2,1,0,0,0,0,2,0,2,2,0,0,1,1,1,0,1
LOLTMNT04_168210,0,16.11,12.0,2.4,0.8,8.0,1.6,0.8,8.0,1.6,0.8,12.0,2.4,0.8,5.0,1.0,0.0,0,2,0,0,0,1,0,2,0,1,1,0,1,1,2,1,0,1
LOLTMNT04_168210,1,16.11,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.0,9.0,1.8,0.4,7.0,1.4,0.4898979485566356,0,0,1,1,0,1,1,3,1,2,1,0,0,1,2,0,0,0
LOLTMNT04_167287,0,16.11,12.0,2.4,0.8,7.0,1.4,0.8,10.0,2.0,0.6324555320336759,11.0,2.2,0.39999999999999997,8.0,1.6,0.8,0,1,0,2,1,0,0,1,1,4,2,0,0,1,1,0,0,1
LOLTMNT04_167287,1,16.11,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,0,0,1,0,0,1,0,2,0,2,1,1,0,1,3,1,1,0
LOLTMNT04_168211,0,16.11,13.0,2.6,0.8,9.0,1.8,0.7483314773547883,12.0,2.4,0.4898979485566356,6.0,1.2,0.4,5.0,1.0,0.0,0,1,2,0,1,1,0,2,0,3,1,0,0,1,1,1,0,1
LOLTMNT04_168211,1,16.11,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,1,1,0,0,0,0,2,0,2,1,1,0,1,2,1,1,0
LOLTMNT01_398633,0,16.11,14.0,2.8,0.39999999999999997,8.0,1.6,0.8,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,0,1,1,1,0,1,1,2,0,3,1,1,0,2,1,0,1,0
LOLTMNT01_398633,1,16.11,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,0,1,2,0,0,1,0,2,0,2,1,0,0,2,1,1,0,1
LOLTMNT04_167292,0,16.11,12.0,2.4,0.8,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,0,2,0,1,1,0,0,2,1,2,1,1,0,1,1,0,0,1
LOLTMNT04_167292,1,16.11,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.4000000000000001,8.0,1.6,0.4898979485566356,9.0,1.8,1.16619037896906,0,0,1,0,0,1,1,2,1,2,1,0,0,2,2,0,0,0
LOLTMNT04_168216,0,16.11,12.0,2.4,0.8,7.0,1.4,0.8,11.0,2.2,0.39999999999999997,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,0,1,0,1,0,0,1,2,1,2,1,0,0,2,1,0,0,1
LOLTMNT04_168216,1,16.11,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,2,0,0,0,0,1,0,2,0,2,1,0,0,2,3,2,0,0
LOLTMNT04_167293,0,16.11,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.8,0,0,1,0,0,1,1,2,0,1,1,1,0,2,3,1,1,1
LOLTMNT04_167293,1,16.11,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,12.0,2.4,0.4898979485566356,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,0,0,2,0,0,1,0,2,0,2,1,0,0,2,2,1,0,0
LOLTMNT04_168217,0,16.11,13.0,2.6,0.8000000000000002,5.0,1.0,0.0,7.0,1.4,0.8000000000000002,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,1,2,0,0,1,0,0,2,0,2,2,0,0,1,0,0,0,0
LOLTMNT04_168217,1,16.11,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,15.0,3.0,0.0,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,0,1,1,1,0,1,1,2,0,2,1,1,0,2,1,0,1,1
LOLTMNT04_167294,0,16.11,12.0,2.4,0.4898979485566356,10.0,2.0,0.6324555320336759,10.0,2.0,0.0,9.0,1.8,0.9797958971132713,10.0,2.0,0.8944271909999159,0,2,1,0,0,2,1,3,0,1,1,0,0,2,1,0,1,0
LOLTMNT04_167294,1,16.11,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,1,1,0,1,0,1,0,2,0,2,1,1,0,2,2,1,1,1
LOLTMNT04_167295,0,16.11,15.0,3.0,0.0,5.0,1.0,0.0,11.0,2.2,0.39999999999999997,9.0,1.8,0.7483314773547883,6.0,1.2,0.4000000000000001,1,2,0,2,1,0,0,1,0,3,2,0,0,1,0,0,0,0
LOLTMNT04_167295,1,16.11,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,0,0,0,1,1,1,0,2,0,2,1,0,0,2,2,1,0,1
LOLTMNT04_168219,0,16.11,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,1,2,0,1,0,1,1,2,0,1,2,0,0,2,1,1,0,0
LOLTMNT04_168219,1,16.11,12.0,2.4,0.8,7.0,1.4,0.8000000000000002,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,1,1,0,1,1,0,0,1,1,4,2,0,0,1,1,1,0,1
LOLTMNT04_168218,0,16.11,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,12.0,2.4,0.8,7.0,1.4,0.8000000000000002,5.0,1.0,0.0,1,1,1,0,0,0,0,2,0,2,1,0,0,1,2,2,0,1
LOLTMNT04_168218,1,16.11,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,0,1,0,0,1,0,2,0,2,1,0,1,1,3,1,0,0
LOLTMNT01_398654,0,16.11,12.0,2.4,0.4898979485566356,6.0,1.2,0.4000000000000001,9.0,1.8,0.4,11.0,2.2,0.7483314773547882,8.0,1.6,1.019803902718557,1,1,0,1,0,1,1,2,0,2,2,0,0,1,1,0,0,0
LOLTMNT01_398654,1,16.11,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,0,1,1,0,1,0,0,3,0,1,1,0,0,1,1,1,0,1
LOLTMNT04_167303,0,16.11,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,6.0,1.2,0.4000000000000001,0,0,1,0,1,2,0,2,0,2,1,0,0,2,3,1,0,1
LOLTMNT04_167303,1,16.11,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,9.0,1.8,0.4000000000000001,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,0,2,0,2,0,1,1,2,0,3,1,1,0,1,1,0,0,0
LOLTMNT04_168223,0,16.11,15.0,3.0,0.0,7.0,1.4,0.4898979485566356,9.0,1.8,0.4000000000000001,12.0,2.4,0.8,6.0,1.2,0.4,0,1,2,0,0,1,0,4,0,3,1,1,0,0,0,0,0,1
LOLTMNT04_168223,1,16.11,12.0,2.4,0.4898979485566356,7.0,1.4,0.8,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,0,1,0,2,0,0,1,2,0,2,1,0,0,2,1,1,0,0
LOLTMNT04_167300,0,16.11,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,6.0,1.2,0.4000000000000001,9.0,1.8,0.4,0,1,1,1,0,0,0,2,0,2,1,0,0,2,1,1,0,1
LOLTMNT04_167300,1,16.11,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,0,1,0,0,0,1,1,2,0,0,1,1,0,2,3,1,1,0
LOLTMNT04_168224,0,16.11,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,9.0,1.8,0.9797958971132712,0,0,1,0,0,1,1,2,0,2,1,1,0,2,2,0,1,0
LOLTMNT04_168224,1,16.11,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,7.0,1.4,0.8000000000000002,0,3,1,0,0,1,1,2,0,2,1,1,0,1,0,0,0,1
LOLTMNT04_167301,0,16.11,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,0,2,0,0,1,0,2,0,3,1,0,0,2,2,1,0,1
LOLTMNT04_167301,1,16.11,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,12.0,2.4,0.4898979485566356,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,0,1,1,0,1,0,0,3,0,2,1,1,0,1,2,1,1,0
LOLTMNT04_168225,0,16.11,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,5.0,1.0,0.0,0,2,1,0,1,0,0,3,0,2,1,1,0,1,1,1,0,1
